gameid,home,team,playerid,name,SEC,PTS,contestedshots,contestedshots2P,contestedshots3P,deflections,chargesdrawn,screenAST,screenASTPTS,looseballsrecoveredOFF,looseballsrecoveredDEF,looseballsrecoveredtotal,OFFboxouts,DEFboxouts,boxoutplayerteamREB,boxoutplayerREB,boxouts
22201218,False,CHA,1629004,Svi Mykhailiuk,2102,16,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0
22201218,False,CHA,1630177,Theo Maledon,2505,18,8,5,3,3,0,0,0,1,0,1,0,0,0,0,0
22201218,False,CHA,1630547,James Bouknight,1593,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22201218,False,CHA,1630208,Nick Richards,1054,11,6,6,0,2,0,8,18,0,0,0,0,1,1,0,1
22201218,False,CHA,1628424,Kobi Simmons,488,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22201218,False,CHA,1630539,Kai Jones,1005,0,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0
22201219,True,MIA,1629622,Max Strus,638,0,3,2,1,2,0,1,2,0,0,0,0,0,0,0,0
22201219,True,MIA,1629312,Haywood Highsmith,1638,2,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0
22201219,True,MIA,1628389,Bam Adebayo,475,4,2,2,0,1,0,2,4,0,0,0,0,0,0,0,0
22201219,True,MIA,1629639,Tyler Herro,520,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22201219,True,MIA,1629216,Gabe Vincent,439,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22201219,True,MIA,2617,Udonis Haslem,1495,24,7,5,2,2,1,0,0,1,0,1,0,0,0,0,0
22201219,True,MIA,200768,Kyle Lowry,573,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0
22201219,True,MIA,201567,Kevin Love,537,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22201219,True,MIA,1629130,Duncan Robinson,2113,20,4,0,4,1,0,1,3,0,0,0,0,0,0,0,0
22201219,True,MIA,1628997,Caleb Martin,598,2,1,1,0,2,0,1,3,0,2,2,0,0,0,0,0
22201219,True,MIA,203469,Cody Zeller,720,6,2,1,1,1,0,2,5,0,0,0,1,0,1,1,1
22201219,True,MIA,203506,Victor Oladipo,1409,19,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0
22201219,True,MIA,1630209,Omer Yurtseven,1440,14,4,4,0,0,0,3,7,1,0,1,0,0,0,0,0
22201219,True,MIA,1631288,Jamal Cain,1111,18,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0
22201219,True,MIA,1631115,Orlando Robinson,694,0,3,1,2,0,0,1,3,0,0,0,0,0,0,0,0
22201219,False,ORL,1630591,Jalen Suggs,917,8,2,0,2,3,0,0,0,1,0,1,0,0,0,0,0
22201219,False,ORL,1630532,Franz Wagner,906,10,3,1,2,3,0,1,3,0,0,0,0,0,0,0,0
22201219,False,ORL,1628976,Wendell Carter Jr.,979,0,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0
22201219,False,ORL,1628365,Markelle Fultz,670,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22201219,False,ORL,1631216,Caleb Houstan,2035,21,3,0,3,4,0,1,3,0,0,0,0,0,0,0,0
22201219,False,ORL,1630284,Kevon Harris,1606,22,8,3,5,1,0,0,0,0,0,0,0,0,0,0,0
22201219,False,ORL,1629048,Goga Bitadze,1219,4,4,3,1,3,0,2,4,0,0,0,1,1,2,2,2
22201219,False,ORL,1629643,Chuma Okeke,1974,14,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0
22201219,False,ORL,203487,Michael Carter-Williams,994,8,1,0,1,2,0,0,0,0,1,1,0,0,0,0,0
22201219,False,ORL,1629626,Bol Bol,1627,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22201219,False,ORL,1629678,Admiral Schofield,1473,8,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
22201220,True,NYK,1629628,RJ Barrett,2237,18,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0
22201220,True,NYK,1630167,Obi Toppin,2193,34,1,0,1,3,0,1,3,0,1,1,0,0,0,0,0
22201220,True,NYK,1629011,Mitchell Robinson,1631,9,13,13,0,1,0,2,6,0,1,1,0,1,0,0,1
22201220,True,NYK,1629656,Quentin Grimes,1914,22,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1
22201220,True,NYK,1630193,Immanuel Quickley,2207,30,7,3,4,5,0,2,4,0,0,0,0,0,0,0,0
22201220,True,NYK,1628392,Isaiah Hartenstein,1249,8,3,2,1,1,0,1,3,1,0,1,1,0,1,0,1
22201220,True,NYK,1628404,Josh Hart,1530,10,5,2,3,1,0,2,4,0,1,1,0,0,0,0,0
22201220,True,NYK,1630540,Miles McBride,736,5,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0
22201220,True,NYK,203095,Evan Fournier,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22201220,False,IND,1630174,Aaron Nesmith,1470,14,7,7,0,1,0,0,0,0,0,0,0,2,1,0,2
22201220,False,IND,1629670,Jordan Nwora,1400,19,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0
22201220,False,IND,1630543,Isaiah Jackson,1540,6,8,6,2,1,0,3,6,1,1,2,0,3,2,0,3
22201220,False,IND,1631097,Bennedict Mathurin,2209,26,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0
22201220,False,IND,1629614,Andrew Nembhard,2254,19,6,3,3,2,0,0,0,0,1,1,0,0,0,0,0
22201220,False,IND,1628221,Gabe York,741,7,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
22201220,False,IND,1629052,Oshae Brissett,1669,12,4,4,0,0,0,3,6,0,1,1,0,3,3,0,3
22201220,False,IND,1627741,Buddy Hield,1409,15,3,2,1,1,0,0,0,1,0,1,0,1,1,0,1
22201220,False,IND,201949,James Johnson,392,6,2,1,1,1,0,1,3,0,0,0,0,0,0,0,0
22201220,False,IND,201588,George Hill,1316,17,3,3,0,2,0,0,0,0,0,0,0,2,2,0,2
22201221,True,TOR,1630567,Scottie Barnes,1303,8,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0
22201221,True,TOR,1630173,Precious Achiuwa,1705,14,7,4,3,4,0,0,0,0,1,1,0,0,0,0,0
22201221,True,TOR,1627751,Jakob Poeltl,675,6,4,4,0,0,0,5,13,0,1,1,0,0,0,0,0
22201221,True,TOR,1629018,Gary Trent Jr.,1624,23,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
22201221,True,TOR,1630201,Malachi Flynn,2160,20,9,6,3,2,0,0,0,0,0,0,0,1,1,0,1
22201221,True,TOR,1631132,Christian Koloko,1482,7,7,4,3,2,0,4,9,0,1,1,0,1,1,0,1
22201221,True,TOR,1628449,Chris Boucher,1178,10,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0
22201221,True,TOR,203115,Will Barton,845,12,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0
22201221,True,TOR,1631199,Ron Harper Jr.,1343,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22201221,True,TOR,1630625,Dalano Banton,1164,11,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
22201221,True,TOR,1630580,Joe Wieskamp,921,0,3,1,2,0,0,1,2,0,0,0,0,0,0,0,0
22201221,False,MIL,203109,Jae Crowder,1484,13,4,1,3,2,0,2,4,0,0,0,0,1,1,1,1
22201221,False,MIL,1626171,Bobby Portis,1077,16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22201221,False,MIL,203086,Meyers Leonard,1835,10,11,10,1,0,0,5,11,0,0,0,1,1,2,2,2
22201221,False,MIL,1630699,MarJon Beauchamp,1814,10,2,2,0,0,0,2,4,1,0,1,0,0,0,0,0
22201221,False,MIL,1628975,Jevon Carter,1190,6,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0
22201221,False,MIL,204060,Joe Ingles,1103,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22201221,False,MIL,202083,Wesley Matthews,1345,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0
22201221,False,MIL,203648,Thanasis Antetokounmpo,1663,14,11,8,3,1,0,2,4,1,0,1,0,1,1,0,1
22201221,False,MIL,201609,Goran Dragic,1247,14,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0
22201221,False,MIL,1629623,Lindell Wigginton,1642,17,6,3,3,2,0,1,3,0,0,0,0,0,0,0,0
22201222,True,WAS,1630557,Corey Kispert,738,18,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
22201222,True,WAS,1630225,Isaiah Todd,2726,7,9,7,2,4,0,1,3,1,0,1,0,1,1,1,1
22201222,True,WAS,1641645,Xavier Cooks,2288,10,10,8,2,2,0,2,4,0,1,1,1,1,2,2,2
22201222,True,WAS,1630692,Jordan Goodwin,1773,22,6,4,2,5,0,0,0,2,0,2,0,0,0,0,0
22201222,True,WAS,1631098,Johnny Davis,2387,13,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0
22201222,True,WAS,1630264,Anthony Gill,1241,8,2,2,0,3,0,2,5,0,1,1,0,2,2,0,2
22201222,True,WAS,1631245,Quenton Jackson,1939,19,1,0,1,4,0,0,0,0,1,1,0,0,0,0,0
22201222,True,WAS,1629134,Kendrick Nunn,1308,12,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0
22201222,False,HOU,1630231,Kenyon Martin Jr.,1262,12,3,2,1,1,0,1,3,0,0,0,0,0,0,0,0
22201222,False,HOU,1631095,Jabari Smith Jr.,1861,20,7,5,2,4,0,0,0,0,0,0,0,0,0,0,0
22201222,False,HOU,1630578,Alperen Sengun,1412,12,9,7,2,2,1,1,2,0,0,0,2,0,2,2,2
22201222,False,HOU,1630224,Jalen Green,1629,14,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
22201222,False,HOU,1630528,Josh Christopher,1815,13,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0
22201222,False,HOU,1631106,Tari Eason,1618,16,3,1,2,6,0,1,2,2,0,2,0,0,0,0,0
22201222,False,HOU,1630227,Daishen Nix,1065,2,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0
22201222,False,HOU,1626163,Frank Kaminsky,1019,7,4,4,0,1,0,0,0,1,0,1,0,0,0,0,0
22201222,False,HOU,1630586,Usman Garuba,710,0,4,2,2,3,0,0,0,0,0,0,0,1,1,1,1
22201222,False,HOU,1631102,TyTy Washington Jr.,1251,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22201222,False,HOU,1626246,Boban Marjanovic,758,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
22201223,True,CHI,201942,DeMar DeRozan,1425,16,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
22201223,True,CHI,1627936,Alex Caruso,912,2,6,4,2,0,0,0,0,0,1,1,0,0,0,0,0
22201223,True,CHI,202696,Nikola Vucevic,1047,8,1,1,0,4,0,3,6,0,0,0,0,3,3,3,3
22201223,True,CHI,203897,Zach LaVine,1584,17,8,3,5,1,0,0,0,0,0,0,0,0,0,0,0
22201223,True,CHI,201976,Patrick Beverley,1435,2,4,1,3,5,0,0,0,0,0,0,0,0,0,0,0
22201223,True,CHI,1629632,Coby White,881,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22201223,True,CHI,1630172,Patrick Williams,1312,2,6,4,2,2,0,1,2,0,0,0,0,0,0,0,0
22201223,True,CHI,1630245,Ayo Dosunmu,1445,9,9,7,2,2,0,0,0,0,1,1,0,0,0,0,0
22201223,True,CHI,203083,Andre Drummond,760,8,4,4,0,3,0,3,7,0,0,0,3,0,3,3,3
22201223,True,CHI,1627884,Derrick Jones Jr.,579,4,2,2,0,0,0,1,2,0,1,1,0,1,0,0,1
22201223,True,CHI,1630678,Terry Taylor,903,5,3,1,2,1,0,0,0,0,0,0,1,0,0,0,1
22201223,True,CHI,1631207,Dalen Terry,903,10,5,3,2,3,0,0,0,0,0,0,0,0,0,0,0
22201223,True,CHI,1630637,Carlik Jones,720,11,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
22201223,True,CHI,1630250,Marko Simonovic,494,4,3,3,0,0,0,1,2,0,0,0,0,1,1,1,1
22201223,False,DET,1630181,R.J. Hampton,200,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22201223,False,DET,1630164,James Wiseman,1490,11,12,10,2,0,0,1,2,0,0,0,1,0,1,1,1
22201223,False,DET,1631105,Jalen Duren,2080,4,14,11,3,0,0,3,6,0,0,0,0,0,0,0,0
22201223,False,DET,1631093,Jaden Ivey,2191,16,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0
22201223,False,DET,1630165,Killian Hayes,2356,26,11,9,2,4,0,0,0,0,1,1,0,0,0,0,0
22201223,False,DET,202709,Cory Joseph,2227,5,6,2,4,1,0,1,2,0,0,0,0,1,1,0,1
22201223,False,DET,1628963,Marvin Bagley III,1141,12,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0
22201223,False,DET,1631197,Jared Rhoden,2104,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
22201223,False,DET,1631205,Buddy Boeheim,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22201224,True,DAL,1629033,Theo Pinson,2425,23,4,2,2,3,0,1,2,0,0,0,0,0,0,0,0
22201224,True,DAL,202722,Davis Bertans,1705,19,12,10,2,2,0,3,7,1,0,1,0,1,1,1,1
22201224,True,DAL,202693,Markieff Morris,1608,10,5,2,3,1,0,3,6,0,0,0,0,1,1,1,1
22201224,True,DAL,1628373,Frank Ntilikina,2498,12,16,9,7,1,0,0,0,0,0,0,0,0,0,0,0
22201224,True,DAL,1630702,Jaden Hardy,1690,25,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
22201224,True,DAL,1630593,McKinley Wright IV,1693,13,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0
22201224,True,DAL,203200,Justin Holiday,1398,5,1,1,0,1,0,0,0,0,0,0,0,2,2,0,2
22201224,True,DAL,1630639,A.J. Lawson,1383,10,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0
22201224,False,SAS,1630577,Julian Champagnie,1988,16,5,2,3,1,0,0,0,1,0,1,0,0,0,0,0
22201224,False,SAS,1628966,Keita Bates-Diop,1450,17,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0
22201224,False,SAS,1630572,Sandro Mamukelashvili,1887,23,9,5,4,0,0,0,0,1,0,1,0,0,0,0,0
22201224,False,SAS,1631103,Malaki Branham,1437,20,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0
22201224,False,SAS,1630200,Tre Jones,1367,13,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22201224,False,SAS,1631104,Blake Wesley,1958,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22201224,False,SAS,1631230,Dominick Barlow,2040,21,13,7,6,1,0,2,4,1,1,2,0,0,0,0,0
22201224,False,SAS,203476,Gorgui Dieng,1394,13,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
22201224,False,SAS,1629641,Romeo Langford,879,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22201225,True,MIN,1630183,Jaden McDaniels,546,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
22201225,True,MIN,1626157,Karl-Anthony Towns,2167,30,12,9,3,3,0,3,6,0,0,0,0,0,0,0,0
22201225,True,MIN,203497,Rudy Gobert,784,2,3,3,0,2,0,4,10,1,0,1,0,0,0,0,0
22201225,True,MIN,1630162,Anthony Edwards,2345,26,8,8,0,7,0,0,0,2,1,3,0,0,0,0,0
22201225,True,MIN,201144,Mike Conley,2067,17,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0
22201225,True,MIN,203937,Kyle Anderson,2211,8,8,5,3,5,0,1,2,1,0,1,0,0,0,0,0
22201225,True,MIN,1627752,Taurean Prince,2123,18,7,7,0,0,0,0,0,1,1,2,0,0,0,0,0
22201225,True,MIN,1629162,Jordan McLaughlin,1053,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22201225,True,MIN,1629638,Nickeil Alexander-Walker,980,3,5,5,0,1,0,1,2,0,0,0,0,0,0,0,0
22201225,True,MIN,1630233,Nathan Knight,120,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
22201225,True,MIN,1631111,Wendell Moore Jr.,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22201225,False,NOP,1630530,Trey Murphy III,2405,20,8,8,0,2,0,3,6,0,0,0,0,0,0,0,0
22201225,False,NOP,1627742,Brandon Ingram,2533,42,10,6,4,6,0,2,4,0,0,0,0,1,1,1,1
22201225,False,NOP,202685,Jonas Valanciunas,1300,11,5,3,2,0,0,3,6,1,0,1,2,1,3,3,3
22201225,False,NOP,1630529,Herbert Jones,2329,4,8,6,2,6,0,3,6,1,1,2,0,1,0,0,1
22201225,False,NOP,203468,CJ McCollum,2329,23,5,1,4,4,0,1,2,0,0,0,0,0,0,0,0
22201225,False,NOP,1626196,Josh Richardson,1745,2,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0
22201225,False,NOP,1630230,Naji Marshall,734,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
22201225,False,NOP,1626204,Larry Nance Jr.,1025,2,5,1,4,1,0,5,10,0,0,0,0,0,0,0,0
22201226,True,OKC,1631172,Ousmane Dieng,2711,22,16,8,8,1,0,0,0,1,0,1,0,0,0,0,0
22201226,True,OKC,1630526,Jeremiah Robinson-Earl,2386,10,16,11,5,0,0,1,2,0,0,0,0,0,0,0,0
22201226,True,OKC,1630846,Olivier Sarr,2533,22,12,8,4,2,0,9,19,0,0,0,0,2,2,2,2
22201226,True,OKC,1630544,Tre Mann,2804,24,5,1,4,1,0,0,0,0,1,1,0,0,0,0,0
22201226,True,OKC,1630215,Jared Butler,2737,25,4,0,4,1,1,0,0,0,1,1,0,0,0,0,0
22201226,True,OKC,1630598,Aaron Wiggins,480,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22201226,True,OKC,1630322,Lindy Waters III,749,6,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
22201226,False,MEM,1631223,David Roddy,2554,14,5,2,3,0,0,1,3,0,0,0,0,0,0,0,0
22201226,False,MEM,1631246,Vince Williams Jr.,2880,15,8,3,5,1,1,1,2,1,0,1,0,0,0,0,0
22201226,False,MEM,1631254,Kenneth Lofton Jr.,2421,42,13,9,4,1,0,4,8,1,0,1,0,2,2,2,2
22201226,False,MEM,1630533,Ziaire Williams,1959,24,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0
22201226,False,MEM,1629723,John Konchar,2139,2,7,4,3,4,0,1,3,0,0,0,0,0,0,0,0
22201226,False,MEM,1631367,Jacob Gilyard,2447,3,1,1,0,4,0,0,0,0,1,1,0,0,0,0,0
22201227,True,DEN,1631212,Peyton Watson,1579,13,8,5,3,2,0,0,0,1,0,1,0,0,0,0,0
22201227,True,DEN,1628427,Vlatko Cancar,1293,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22201227,True,DEN,201599,DeAndre Jordan,1607,6,3,2,1,4,0,3,6,0,0,0,1,1,2,2,2
22201227,True,DEN,1631128,Christian Braun,1369,10,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0
22201227,True,DEN,1628971,Bruce Brown,1905,21,5,3,2,3,0,1,2,0,1,1,0,0,0,0,0
22201227,True,DEN,202704,Reggie Jackson,1511,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22201227,True,DEN,1628418,Thomas Bryant,1273,12,5,5,0,0,0,1,2,0,0,0,0,0,0,0,0
22201227,True,DEN,1630192,Zeke Nnaji,1554,18,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0
22201227,True,DEN,202397,Ish Smith,1409,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22201227,True,DEN,1631298,Jack White,900,2,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
22201227,False,SAC,203084,Harrison Barnes,1054,17,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0
22201227,False,SAC,1631099,Keegan Murray,1548,14,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
22201227,False,SAC,1627734,Domantas Sabonis,1121,14,4,4,0,1,0,2,6,0,0,0,1,1,2,2,2
22201227,False,SAC,1628989,Kevin Huerter,1277,12,5,4,1,3,0,0,0,0,0,0,0,0,0,0,0
22201227,False,SAC,1628368,De'Aaron Fox,1054,13,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22201227,False,SAC,1628408,PJ Dozier,1461,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0
22201227,False,SAC,1630556,Kessler Edwards,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22201227,False,SAC,1628370,Malik Monk,1062,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22201227,False,SAC,1626168,Trey Lyles,1181,2,8,3,5,1,2,0,0,0,0,0,0,0,0,0,0
22201227,False,SAC,203458,Alex Len,737,0,4,4,0,1,0,2,4,0,0,0,0,0,0,0,0
22201227,False,SAC,1629056,Terence Davis,1085,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22201227,False,SAC,1631165,Keon Ellis,803,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22201227,False,SAC,1629002,Chimezie Metu,711,9,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
22201227,False,SAC,1626158,Richaun Holmes,469,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22201227,False,SAC,1629674,Neemias Queta,251,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22201228,True,LAL,1629020,Jarred Vanderbilt,1156,12,6,6,0,0,0,1,2,0,0,0,0,0,0,0,0
22201228,True,LAL,2544,LeBron James,1993,36,7,4,3,2,0,1,2,1,2,3,0,0,0,0,0
22201228,True,LAL,203076,Anthony Davis,2037,16,11,9,2,3,0,5,13,0,0,0,0,3,3,2,3
22201228,True,LAL,1630559,Austin Reaves,2039,12,11,6,5,3,0,0,0,0,1,1,0,0,0,0,0
22201228,True,LAL,1626156,D'Angelo Russell,2005,17,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0
22201228,True,LAL,1627736,Malik Beasley,1617,13,2,2,0,1,0,0,0,0,0,0,0,2,2,0,2
22201228,True,LAL,1628972,Troy Brown Jr.,1056,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0
22201228,True,LAL,1629060,Rui Hachimura,1402,12,6,3,3,3,0,1,3,0,0,0,0,0,0,0,0
22201228,True,LAL,1629117,Wenyen Gabriel,975,4,9,8,1,0,0,3,8,0,1,1,0,2,2,0,2
22201228,True,LAL,1631306,Cole Swider,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22201228,True,LAL,1631108,Max Christie,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22201228,True,LAL,1628964,Mo Bamba,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22201228,False,UTA,1629677,Luka Samanic,1784,9,9,5,4,1,0,0,0,0,0,0,0,0,0,0,0
22201228,False,UTA,203482,Kelly Olynyk,1756,23,10,6,4,0,0,2,4,0,0,0,0,0,0,0,0
22201228,False,UTA,1628962,Udoka Azubuike,1592,12,9,9,0,0,0,2,5,0,0,0,0,0,0,0,0
22201228,False,UTA,1630534,Ochai Agbaji,1601,8,10,3,7,1,0,1,3,1,1,2,0,0,0,0,0
22201228,False,UTA,1627739,Kris Dunn,2416,26,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0
22201228,False,UTA,1631323,Simone Fontecchio,1875,20,3,1,2,2,0,0,0,0,1,1,0,1,1,1,1
22201228,False,UTA,1627745,Damian Jones,1288,8,8,5,3,1,0,2,4,0,0,0,0,2,2,1,2
22201228,False,UTA,1630548,Johnny Juzang,964,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22201228,False,UTA,1629308,Juan Toscano-Anderson,1124,3,8,5,3,2,0,2,5,0,0,0,0,0,0,0,0
22201229,True,PHX,1629006,Josh Okogie,1826,13,4,2,2,1,0,0,0,0,1,1,0,0,0,0,0
22201229,True,PHX,1630688,Ish Wainright,1904,7,4,4,0,1,0,1,2,0,0,0,0,1,0,0,1
22201229,True,PHX,1629111,Jock Landale,1280,15,5,4,1,0,0,1,3,0,0,0,0,6,6,3,6
22201229,True,PHX,1629013,Landry Shamet,1060,14,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22201229,True,PHX,1630240,Saben Lee,2653,25,5,5,0,2,0,0,0,1,1,2,0,0,0,0,0
22201229,True,PHX,203082,Terrence Ross,1872,13,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1
22201229,True,PHX,1627814,Damion Lee,1873,8,5,4,1,0,0,1,2,0,0,0,0,0,0,0,0
22201229,True,PHX,1628470,Torrey Craig,332,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22201229,True,PHX,1629647,Darius Bazley,1600,16,12,12,0,1,0,4,10,1,0,1,0,2,2,0,2
22201229,False,LAC,202695,Kawhi Leonard,2155,25,4,3,1,2,0,0,0,0,0,0,0,1,0,0,1
22201229,False,LAC,201587,Nicolas Batum,1289,0,6,5,1,2,0,0,0,0,0,0,0,2,1,0,2
22201229,False,LAC,1627826,Ivica Zubac,1502,10,15,10,5,0,0,2,4,0,0,0,0,2,1,0,2
22201229,False,LAC,201569,Eric Gordon,1271,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22201229,False,LAC,201566,Russell Westbrook,2387,25,4,2,2,4,0,2,4,0,0,0,0,0,0,0,0
22201229,False,LAC,1626181,Norman Powell,1893,29,1,1,0,3,0,0,0,3,0,3,0,0,0,0,0
22201229,False,LAC,203486,Mason Plumlee,1338,9,8,7,1,3,0,4,8,0,0,0,0,0,0,0,0
22201229,False,LAC,1629611,Terance Mann,1188,4,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0
22201229,False,LAC,1630538,Bones Hyland,1070,11,2,0,2,0,0,0,0,0,1,1,0,1,1,0,1
22201229,False,LAC,203496,Robert Covington,307,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22201230,True,POR,1631466,Jeenathan Williams,1861,17,1,1,0,2,0,0,0,0,0,0,1,0,1,0,1
22201230,True,POR,1628995,Kevin Knox II,1983,13,5,1,4,2,0,0,0,2,0,2,0,0,0,0,0
22201230,True,POR,1630570,Trendon Watford,1178,11,4,2,2,2,0,1,2,0,0,0,0,0,0,0,0
22201230,True,POR,1631101,Shaedon Sharpe,1696,18,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0
22201230,True,POR,1630219,Skylar Mays,2443,21,7,1,6,2,0,1,2,1,1,2,0,3,3,1,3
22201230,True,POR,1631219,John Butler Jr.,1321,3,6,2,4,2,0,0,0,0,0,0,0,0,0,0,0
22201230,True,POR,1631133,Jabari Walker,1244,9,5,2,3,3,0,1,2,0,0,0,0,0,0,0,0
22201230,True,POR,1628435,Chance Comanche,1247,7,3,1,2,0,0,2,4,0,0,0,1,0,1,1,1
22201230,True,POR,1631303,Justin Minaya,1427,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
22201230,False,GSW,1628978,Donte DiVincenzo,1277,10,5,3,2,5,0,1,2,0,0,0,0,0,0,0,0
22201230,False,GSW,203110,Draymond Green,1181,9,5,3,2,1,0,0,0,0,1,1,0,1,1,0,1
22201230,False,GSW,1626172,Kevon Looney,1270,4,10,9,1,0,0,3,9,1,0,1,1,0,1,1,1
22201230,False,GSW,202691,Klay Thompson,1300,20,5,1,4,0,0,0,0,0,0,0,1,0,0,0,1
