gameid,home,team,SEC,pctFGA2P,pctFGA3P,pctPTS2P,pctPTSmidrange2P,pctPTS3P,pctFBPTS,pctPTSFT,pctPTSoffTOV,pctPIP,pctAST2P,pctUAST2P,pctAST3P,pctUAST3P,pctASTFGM,pctUASTFGM
22200822,True,CLE,14400,0.701,0.299,0.655,0.035,0.159,0.088,0.186,0.142,0.619,0.649,0.351,1.0,0.0,0.698,0.302
22200822,False,DET,14400,0.605,0.395,0.518,0.141,0.282,0.071,0.2,0.188,0.376,0.5,0.5,1.0,0.0,0.633,0.367
22200823,True,WAS,14400,0.575,0.425,0.492,0.119,0.381,0.034,0.127,0.068,0.373,0.517,0.483,0.933,0.067,0.659,0.341
22200823,False,CHA,14400,0.667,0.333,0.577,0.077,0.26,0.183,0.163,0.173,0.5,0.5,0.5,0.889,0.111,0.59,0.41
22200824,True,BOS,14400,0.539,0.461,0.396,0.057,0.538,0.057,0.066,0.094,0.34,0.381,0.619,0.895,0.105,0.625,0.375
22200824,False,PHI,14400,0.627,0.373,0.545,0.162,0.303,0.111,0.152,0.192,0.384,0.481,0.519,0.7,0.3,0.541,0.459
22200825,True,MIA,14400,0.759,0.241,0.534,0.086,0.155,0.121,0.31,0.103,0.448,0.484,0.516,1.0,0.0,0.568,0.432
22200825,False,IND,14400,0.577,0.423,0.414,0.036,0.405,0.054,0.18,0.135,0.378,0.522,0.478,0.8,0.2,0.632,0.368
22200826,True,TOR,14400,0.682,0.318,0.589,0.143,0.268,0.241,0.143,0.196,0.446,0.364,0.636,0.9,0.1,0.488,0.512
22200826,False,SAS,14400,0.632,0.368,0.531,0.041,0.276,0.194,0.194,0.184,0.49,0.615,0.385,0.889,0.111,0.686,0.314
22200827,True,HOU,14400,0.744,0.256,0.578,0.031,0.234,0.094,0.188,0.109,0.547,0.432,0.568,0.9,0.1,0.532,0.468
22200827,False,SAC,14400,0.674,0.326,0.554,0.062,0.231,0.169,0.215,0.208,0.492,0.528,0.472,1.0,0.0,0.63,0.37
22200828,True,UTA,14400,0.676,0.324,0.542,0.017,0.305,0.017,0.153,0.085,0.525,0.5,0.5,0.917,0.083,0.614,0.386
22200828,False,MIN,14400,0.561,0.439,0.462,0.042,0.483,0.189,0.056,0.056,0.42,0.515,0.485,0.783,0.217,0.625,0.375
22200829,True,LAC,14400,0.616,0.384,0.5,0.173,0.346,0.058,0.154,0.125,0.327,0.5,0.5,0.667,0.333,0.553,0.447
22200829,False,DAL,14400,0.551,0.449,0.436,0.036,0.464,0.218,0.1,0.155,0.4,0.583,0.417,0.706,0.294,0.634,0.366
22200830,True,POR,14400,0.654,0.346,0.56,0.032,0.192,0.072,0.248,0.088,0.528,0.514,0.486,0.875,0.125,0.581,0.419
22200830,False,GSW,14400,0.495,0.505,0.41,0.066,0.516,0.156,0.074,0.246,0.344,0.48,0.52,0.905,0.095,0.674,0.326
22200831,True,ORL,14400,0.722,0.278,0.661,0.104,0.235,0.157,0.104,0.191,0.557,0.395,0.605,1.0,0.0,0.511,0.489
22200831,False,DEN,14400,0.607,0.393,0.558,0.058,0.288,0.163,0.154,0.115,0.5,0.517,0.483,0.9,0.1,0.615,0.385
22200832,True,ATL,14400,0.695,0.305,0.569,0.086,0.259,0.078,0.172,0.103,0.483,0.545,0.455,0.5,0.5,0.535,0.465
22200832,False,PHX,14400,0.651,0.349,0.598,0.056,0.196,0.168,0.206,0.187,0.542,0.531,0.469,1.0,0.0,0.615,0.385
22200833,True,BKN,14400,0.516,0.484,0.379,0.017,0.44,0.103,0.181,0.138,0.362,0.455,0.545,0.941,0.059,0.667,0.333
22200833,False,CHI,14400,0.714,0.286,0.705,0.19,0.143,0.095,0.152,0.133,0.514,0.297,0.703,0.8,0.2,0.357,0.643
22200834,True,LAL,14400,0.798,0.202,0.66,0.245,0.198,0.019,0.142,0.151,0.415,0.486,0.514,0.857,0.143,0.548,0.452
22200834,False,MIL,14400,0.525,0.475,0.574,0.104,0.313,0.087,0.113,0.13,0.47,0.394,0.606,0.917,0.083,0.533,0.467
22200835,True,DET,17400,0.654,0.346,0.565,0.116,0.152,0.087,0.283,0.188,0.449,0.641,0.359,0.571,0.429,0.63,0.37
22200835,False,SAS,17400,0.607,0.393,0.473,0.031,0.321,0.076,0.206,0.153,0.443,0.323,0.677,0.786,0.214,0.467,0.533
22200836,True,IND,14400,0.541,0.459,0.481,0.096,0.317,0.183,0.202,0.096,0.385,0.52,0.48,0.909,0.091,0.639,0.361
22200836,False,PHX,14400,0.645,0.355,0.564,0.103,0.256,0.043,0.179,0.222,0.462,0.485,0.515,0.9,0.1,0.581,0.419
22200837,True,PHI,14400,0.548,0.452,0.504,0.084,0.353,0.168,0.143,0.134,0.42,0.533,0.467,0.786,0.214,0.614,0.386
22200837,False,NYK,14400,0.605,0.395,0.593,0.148,0.306,0.176,0.102,0.074,0.444,0.469,0.531,0.727,0.273,0.535,0.465
22200838,True,BOS,14400,0.382,0.618,0.299,0.031,0.591,0.047,0.11,0.102,0.268,0.632,0.368,0.88,0.12,0.773,0.227
22200838,False,CHA,14400,0.753,0.247,0.638,0.224,0.207,0.172,0.155,0.216,0.414,0.595,0.405,0.5,0.5,0.578,0.422
22200839,True,TOR,14400,0.626,0.374,0.5,0.086,0.31,0.19,0.19,0.181,0.414,0.586,0.414,0.917,0.083,0.683,0.317
22200839,False,UTA,14400,0.724,0.276,0.672,0.049,0.148,0.066,0.18,0.098,0.623,0.61,0.39,1.0,0.0,0.66,0.34
22200840,True,MIA,14400,0.506,0.494,0.412,0.062,0.371,0.175,0.216,0.165,0.351,0.55,0.45,0.833,0.167,0.656,0.344
22200840,False,HOU,14400,0.643,0.357,0.589,0.021,0.221,0.189,0.189,0.179,0.568,0.607,0.393,0.857,0.143,0.657,0.343
22200841,True,MEM,14400,0.702,0.298,0.609,0.047,0.234,0.133,0.156,0.141,0.563,0.513,0.487,0.7,0.3,0.551,0.449
22200841,False,MIN,14400,0.58,0.42,0.486,0.037,0.421,0.103,0.093,0.15,0.449,0.423,0.577,0.933,0.067,0.61,0.39
22200842,True,NOP,14400,0.707,0.293,0.561,0.019,0.252,0.159,0.187,0.196,0.542,0.567,0.433,0.889,0.111,0.641,0.359
22200842,False,CLE,14400,0.671,0.329,0.644,0.051,0.254,0.076,0.102,0.161,0.593,0.526,0.474,0.8,0.2,0.583,0.417
22200843,True,POR,14400,0.474,0.526,0.403,0.078,0.372,0.093,0.225,0.101,0.326,0.615,0.385,0.813,0.188,0.69,0.31
22200843,False,OKC,14400,0.711,0.289,0.507,0.0,0.261,0.123,0.232,0.203,0.507,0.543,0.457,0.833,0.167,0.617,0.383
22200844,True,SAC,14400,0.625,0.375,0.526,0.053,0.237,0.132,0.237,0.088,0.474,0.433,0.567,0.889,0.111,0.538,0.462
22200844,False,DAL,14400,0.511,0.489,0.41,0.049,0.443,0.016,0.148,0.123,0.361,0.76,0.24,0.833,0.167,0.791,0.209
22200845,True,LAC,14400,0.612,0.388,0.585,0.151,0.311,0.151,0.104,0.094,0.434,0.29,0.71,0.727,0.273,0.405,0.595
22200845,False,MIL,14400,0.567,0.433,0.471,0.05,0.429,0.092,0.101,0.126,0.42,0.5,0.5,0.824,0.176,0.622,0.378
22200846,True,BKN,14400,0.565,0.435,0.49,0.143,0.398,0.122,0.112,0.184,0.347,0.458,0.542,0.923,0.077,0.622,0.378
22200846,False,PHI,14400,0.693,0.307,0.535,0.139,0.178,0.03,0.287,0.119,0.396,0.519,0.481,0.5,0.5,0.515,0.485
22200847,True,CHA,14400,0.624,0.376,0.61,0.114,0.229,0.095,0.162,0.105,0.495,0.625,0.375,0.625,0.375,0.625,0.375
22200847,False,DEN,14400,0.768,0.232,0.756,0.101,0.126,0.134,0.118,0.143,0.655,0.667,0.333,1.0,0.0,0.7,0.3
22200848,True,ORL,15900,0.667,0.333,0.505,0.058,0.32,0.165,0.175,0.233,0.447,0.462,0.538,0.909,0.091,0.595,0.405
22200848,False,MIA,15900,0.541,0.459,0.467,0.075,0.336,0.047,0.196,0.159,0.393,0.52,0.48,0.917,0.083,0.649,0.351
22200849,True,WAS,14400,0.653,0.347,0.567,0.126,0.283,0.094,0.15,0.11,0.441,0.556,0.444,1.0,0.0,0.667,0.333
22200849,False,IND,14400,0.579,0.421,0.513,0.088,0.372,0.106,0.115,0.159,0.425,0.517,0.483,0.857,0.143,0.628,0.372
22200850,True,ATL,14400,0.748,0.252,0.64,0.08,0.24,0.104,0.12,0.2,0.56,0.525,0.475,0.8,0.2,0.58,0.42
22200850,False,SAS,14400,0.606,0.394,0.547,0.0,0.311,0.151,0.142,0.113,0.547,0.483,0.517,1.0,0.0,0.625,0.375
22200851,True,NYK,14400,0.621,0.379,0.492,0.111,0.286,0.143,0.222,0.135,0.381,0.258,0.742,0.833,0.167,0.419,0.581
22200851,False,UTA,14400,0.636,0.364,0.6,0.067,0.225,0.092,0.175,0.083,0.533,0.444,0.556,0.778,0.222,0.511,0.489
22200852,True,CLE,14400,0.593,0.407,0.557,0.062,0.278,0.062,0.165,0.216,0.495,0.741,0.259,0.667,0.333,0.722,0.278
22200852,False,CHI,14400,0.716,0.284,0.697,0.09,0.169,0.146,0.135,0.124,0.607,0.742,0.258,0.8,0.2,0.75,0.25
22200853,True,GSW,14400,0.542,0.458,0.544,0.117,0.35,0.175,0.107,0.204,0.427,0.75,0.25,0.833,0.167,0.775,0.225
22200853,False,LAL,14400,0.719,0.281,0.587,0.128,0.22,0.119,0.193,0.119,0.459,0.344,0.656,1.0,0.0,0.475,0.525
22200854,True,SAC,15900,0.68,0.32,0.647,0.09,0.18,0.18,0.173,0.18,0.556,0.326,0.674,1.0,0.0,0.431,0.569
22200854,False,DAL,15900,0.44,0.56,0.422,0.063,0.469,0.086,0.109,0.07,0.359,0.296,0.704,0.95,0.05,0.574,0.426
22200855,True,BOS,14400,0.42,0.58,0.303,0.017,0.529,0.059,0.168,0.076,0.286,0.556,0.444,0.857,0.143,0.718,0.282
22200855,False,MEM,14400,0.595,0.405,0.55,0.0,0.33,0.128,0.119,0.156,0.55,0.5,0.5,0.75,0.25,0.571,0.429
22200856,True,TOR,14400,0.655,0.345,0.521,0.101,0.277,0.151,0.202,0.118,0.42,0.387,0.613,0.818,0.182,0.5,0.5
22200856,False,DET,14400,0.57,0.43,0.458,0.102,0.331,0.085,0.212,0.042,0.356,0.556,0.444,0.769,0.231,0.625,0.375
22200857,True,CHA,14400,0.56,0.44,0.458,0.083,0.417,0.146,0.125,0.076,0.375,0.606,0.394,0.8,0.2,0.679,0.321
22200857,False,ATL,14400,0.741,0.259,0.609,0.072,0.239,0.109,0.152,0.138,0.536,0.405,0.595,0.818,0.182,0.491,0.509
22200858,True,CLE,14400,0.641,0.359,0.598,0.103,0.231,0.103,0.171,0.248,0.496,0.4,0.6,0.778,0.222,0.477,0.523
22200858,False,SAS,14400,0.753,0.247,0.642,0.183,0.22,0.073,0.138,0.138,0.459,0.571,0.429,0.875,0.125,0.628,0.372
22200859,True,IND,14400,0.626,0.374,0.598,0.085,0.282,0.171,0.12,0.205,0.513,0.6,0.4,0.818,0.182,0.652,0.348
22200859,False,UTA,14400,0.612,0.388,0.455,0.049,0.366,0.057,0.179,0.089,0.407,0.429,0.571,0.8,0.2,0.558,0.442
22200860,True,PHI,14400,0.585,0.415,0.504,0.065,0.366,0.228,0.13,0.187,0.439,0.452,0.548,0.8,0.2,0.565,0.435
22200860,False,HOU,14400,0.721,0.279,0.558,0.038,0.173,0.221,0.269,0.173,0.519,0.414,0.586,0.833,0.167,0.486,0.514
22200861,True,MIA,14400,0.607,0.393,0.5,0.0,0.333,0.12,0.167,0.148,0.5,0.593,0.407,0.75,0.25,0.641,0.359
22200861,False,DEN,14400,0.632,0.368,0.589,0.071,0.295,0.045,0.116,0.08,0.518,0.727,0.273,0.909,0.091,0.773,0.227
22200862,True,NYK,14400,0.585,0.415,0.484,0.113,0.363,0.081,0.153,0.113,0.371,0.3,0.7,0.6,0.4,0.4,0.6
22200862,False,BKN,14400,0.628,0.372,0.434,0.094,0.34,0.066,0.226,0.104,0.34,0.435,0.565,0.667,0.333,0.514,0.486
22200863,True,CHI,14400,0.756,0.244,0.703,0.132,0.099,0.187,0.198,0.176,0.571,0.438,0.563,1.0,0.0,0.486,0.514
22200863,False,ORL,14400,0.667,0.333,0.6,0.14,0.24,0.08,0.16,0.16,0.46,0.533,0.467,1.0,0.0,0.632,0.368
22200864,True,OKC,14400,0.633,0.367,0.58,0.08,0.27,0.19,0.15,0.21,0.5,0.414,0.586,0.889,0.111,0.526,0.474
22200864,False,NOP,14400,0.595,0.405,0.583,0.117,0.262,0.078,0.155,0.233,0.466,0.333,0.667,1.0,0.0,0.487,0.513
22200865,True,DAL,14400,0.536,0.464,0.496,0.05,0.322,0.107,0.182,0.132,0.446,0.367,0.633,0.769,0.231,0.488,0.512
22200865,False,MIN,14400,0.651,0.349,0.629,0.113,0.218,0.089,0.153,0.153,0.516,0.487,0.513,1.0,0.0,0.583,0.417
22200866,True,GSW,14400,0.551,0.449,0.474,0.074,0.444,0.141,0.081,0.207,0.4,0.656,0.344,0.95,0.05,0.769,0.231
22200866,False,WAS,14400,0.65,0.35,0.571,0.127,0.286,0.079,0.143,0.175,0.444,0.444,0.556,0.833,0.167,0.542,0.458
22200867,True,POR,14400,0.515,0.485,0.362,0.063,0.543,0.118,0.094,0.087,0.299,0.435,0.565,0.739,0.261,0.587,0.413
22200867,False,LAL,14400,0.611,0.389,0.522,0.052,0.313,0.174,0.165,0.087,0.47,0.533,0.467,0.667,0.333,0.571,0.429
22200868,True,TOR,14400,0.711,0.289,0.683,0.081,0.195,0.179,0.122,0.236,0.602,0.595,0.405,0.75,0.25,0.62,0.38
22200868,False,ORL,14400,0.631,0.369,0.531,0.053,0.345,0.106,0.124,0.23,0.478,0.433,0.567,1.0,0.0,0.605,0.395
22200869,True,MIL,15900,0.533,0.467,0.382,0.046,0.412,0.115,0.206,0.061,0.336,0.56,0.44,0.833,0.167,0.674,0.326
22200869,False,BOS,15900,0.495,0.505,0.464,0.032,0.408,0.072,0.128,0.216,0.432,0.552,0.448,0.706,0.294,0.609,0.391
22200870,True,PHX,14400,0.75,0.25,0.717,0.2,0.175,0.083,0.108,0.208,0.517,0.605,0.395,1.0,0.0,0.66,0.34
22200870,False,SAC,14400,0.542,0.458,0.422,0.055,0.385,0.119,0.193,0.156,0.367,0.478,0.522,0.857,0.143,0.622,0.378
22200871,True,LAC,14400,0.609,0.391,0.478,0.119,0.381,0.06,0.142,0.097,0.358,0.594,0.406,0.824,0.176,0.673,0.327
22200871,False,GSW,14400,0.59,0.41,0.484,0.016,0.363,0.073,0.153,0.113,0.468,0.567,0.433,0.733,0.267,0.622,0.378
22200872,True,POR,14400,0.512,0.488,0.475,0.099,0.356,0.188,0.168,0.119,0.376,0.458,0.542,0.75,0.25,0.556,0.444
22200872,False,WAS,14400,0.582,0.418,0.444,0.079,0.405,0.048,0.151,0.095,0.365,0.5,0.5,0.824,0.176,0.622,0.378
22200873,True,CHA,14400,0.635,0.365,0.483,0.05,0.35,0.117,0.167,0.192,0.433,0.448,0.552,0.929,0.071,0.605,0.395
22200873,False,SAS,14400,0.645,0.355,0.509,0.018,0.355,0.191,0.136,0.118,0.491,0.464,0.536,0.846,0.154,0.585,0.415
22200874,True,IND,14400,0.476,0.524,0.359,0.051,0.462,0.214,0.179,0.145,0.308,0.524,0.476,0.889,0.111,0.692,0.308
22200874,False,CHI,14400,0.583,0.417,0.46,0.142,0.398,0.124,0.142,0.204,0.319,0.462,0.538,0.733,0.267,0.561,0.439
22200875,True,PHI,14400,0.654,0.346,0.441,0.051,0.331,0.051,0.229,0.119,0.39,0.5,0.5,0.846,0.154,0.615,0.385
22200875,False,CLE,14400,0.634,0.366,0.554,0.071,0.268,0.107,0.179,0.223,0.482,0.613,0.387,0.4,0.6,0.561,0.439
22200876,True,ATL,14400,0.732,0.268,0.693,0.059,0.149,0.109,0.158,0.089,0.634,0.6,0.4,0.8,0.2,0.625,0.375
22200876,False,NYK,14400,0.552,0.448,0.508,0.049,0.344,0.246,0.148,0.049,0.459,0.194,0.806,0.714,0.286,0.356,0.644
22200877,True,BOS,14400,0.511,0.489,0.441,0.031,0.496,0.118,0.063,0.118,0.409,0.571,0.429,0.667,0.333,0.612,0.388
22200877,False,DET,14400,0.655,0.345,0.587,0.092,0.303,0.147,0.11,0.101,0.495,0.469,0.531,0.818,0.182,0.558,0.442
22200878,True,BKN,14400,0.494,0.506,0.414,0.103,0.44,0.103,0.147,0.095,0.31,0.5,0.5,0.824,0.176,0.634,0.366
22200878,False,MIA,14400,0.663,0.337,0.571,0.095,0.229,0.019,0.2,0.095,0.476,0.433,0.567,0.75,0.25,0.5,0.5
22200879,True,MEM,14400,0.626,0.374,0.496,0.085,0.359,0.154,0.145,0.342,0.41,0.448,0.552,0.786,0.214,0.558,0.442
22200879,False,UTA,14400,0.604,0.396,0.541,0.018,0.324,0.162,0.135,0.027,0.523,0.433,0.567,0.917,0.083,0.571,0.429
22200880,True,OKC,14400,0.609,0.391,0.496,0.015,0.203,0.18,0.301,0.18,0.481,0.364,0.636,1.0,0.0,0.5,0.5
22200880,False,HOU,14400,0.584,0.416,0.417,0.021,0.313,0.146,0.271,0.063,0.396,0.55,0.45,0.9,0.1,0.667,0.333
22200881,True,DEN,14400,0.631,0.369,0.627,0.085,0.28,0.161,0.093,0.127,0.542,0.649,0.351,0.909,0.091,0.708,0.292
22200881,False,DAL,14400,0.536,0.464,0.459,0.11,0.385,0.083,0.156,0.092,0.349,0.48,0.52,0.929,0.071,0.641,0.359
22200882,True,LAL,14400,0.554,0.446,0.567,0.1,0.25,0.158,0.183,0.167,0.467,0.647,0.353,1.0,0.0,0.727,0.273
22200882,False,NOP,14400,0.719,0.281,0.627,0.157,0.206,0.059,0.167,0.078,0.471,0.563,0.438,0.857,0.143,0.615,0.385
22200883,True,CHI,14400,0.67,0.33,0.54,0.1,0.3,0.1,0.16,0.09,0.44,0.333,0.667,1.0,0.0,0.514,0.486
22200883,False,MIL,14400,0.466,0.534,0.393,0.089,0.482,0.152,0.125,0.045,0.304,0.5,0.5,0.722,0.278,0.6,0.4
22200884,True,MIN,14400,0.695,0.305,0.585,0.019,0.226,0.302,0.189,0.179,0.566,0.452,0.548,0.875,0.125,0.538,0.462
22200884,False,WAS,14400,0.632,0.368,0.509,0.035,0.368,0.254,0.123,0.228,0.474,0.483,0.517,0.786,0.214,0.581,0.419
22200885,True,PHX,14400,0.652,0.348,0.579,0.112,0.308,0.112,0.112,0.243,0.467,0.613,0.387,1.0,0.0,0.714,0.286
22200885,False,LAC,14400,0.585,0.415,0.5,0.086,0.284,0.078,0.216,0.147,0.414,0.621,0.379,1.0,0.0,0.725,0.275
22200886,True,CLE,14400,0.711,0.289,0.679,0.055,0.165,0.083,0.156,0.138,0.624,0.514,0.486,0.833,0.167,0.558,0.442
22200886,False,DEN,14400,0.571,0.429,0.383,0.052,0.443,0.122,0.174,0.13,0.33,0.591,0.409,1.0,0.0,0.769,0.231
22200887,True,IND,15900,0.479,0.521,0.391,0.072,0.478,0.152,0.13,0.123,0.319,0.519,0.481,0.864,0.136,0.673,0.327
22200887,False,BOS,15900,0.606,0.394,0.465,0.042,0.38,0.099,0.155,0.19,0.423,0.515,0.485,0.778,0.222,0.608,0.392
22200888,True,ORL,14400,0.674,0.326,0.5,0.093,0.333,0.111,0.167,0.194,0.407,0.593,0.407,0.917,0.083,0.692,0.308
22200888,False,DET,14400,0.58,0.42,0.377,0.132,0.481,0.208,0.142,0.189,0.245,0.4,0.6,0.824,0.176,0.595,0.405
22200889,True,PHI,14400,0.571,0.429,0.382,0.055,0.355,0.127,0.264,0.127,0.327,0.667,0.333,0.846,0.154,0.735,0.265
22200889,False,MEM,14400,0.632,0.368,0.514,0.038,0.2,0.152,0.286,0.095,0.476,0.667,0.333,0.571,0.429,0.647,0.353
22200890,True,TOR,14400,0.663,0.337,0.591,0.052,0.235,0.217,0.174,0.183,0.539,0.324,0.676,0.667,0.333,0.395,0.605
22200890,False,NOP,14400,0.643,0.357,0.473,0.091,0.355,0.209,0.173,0.191,0.382,0.462,0.538,0.846,0.154,0.59,0.41
22200891,True,DAL,14400,0.488,0.512,0.338,0.0,0.465,0.127,0.197,0.127,0.338,0.375,0.625,0.818,0.182,0.587,0.413
22200891,False,SAS,14400,0.709,0.291,0.603,0.034,0.259,0.103,0.138,0.043,0.569,0.657,0.343,0.7,0.3,0.667,0.333
22200892,True,UTA,15900,0.52,0.48,0.483,0.017,0.325,0.133,0.192,0.1,0.467,0.448,0.552,1.0,0.0,0.619,0.381
22200892,False,OKC,15900,0.67,0.33,0.622,0.101,0.202,0.126,0.176,0.168,0.521,0.405,0.595,1.0,0.0,0.511,0.489
22200893,True,LAL,14400,0.651,0.349,0.419,0.016,0.387,0.234,0.194,0.081,0.403,0.577,0.423,0.938,0.063,0.714,0.286
22200893,False,GSW,14400,0.533,0.467,0.468,0.054,0.378,0.072,0.153,0.171,0.414,0.538,0.462,0.714,0.286,0.6,0.4
22200894,True,SAC,14400,0.6,0.4,0.496,0.075,0.316,0.083,0.188,0.18,0.421,0.394,0.606,1.0,0.0,0.574,0.426
22200894,False,POR,14400,0.591,0.409,0.466,0.086,0.414,0.052,0.121,0.147,0.379,0.519,0.481,0.75,0.25,0.605,0.395
22200895,True,WAS,14400,0.443,0.557,0.367,0.073,0.523,0.064,0.11,0.128,0.294,0.45,0.55,0.842,0.158,0.641,0.359
22200895,False,NYK,14400,0.685,0.315,0.574,0.07,0.313,0.07,0.113,0.2,0.504,0.364,0.636,0.75,0.25,0.467,0.533
22200896,True,ATL,14400,0.671,0.329,0.515,0.088,0.331,0.176,0.154,0.14,0.426,0.571,0.429,0.533,0.467,0.56,0.44
22200896,False,CLE,14400,0.602,0.398,0.454,0.067,0.328,0.143,0.218,0.126,0.387,0.333,0.667,0.846,0.154,0.5,0.5
22200897,True,MIL,14400,0.531,0.469,0.438,0.094,0.445,0.102,0.117,0.07,0.344,0.429,0.571,0.789,0.211,0.574,0.426
22200897,False,MIA,14400,0.565,0.435,0.545,0.04,0.273,0.131,0.182,0.131,0.505,0.519,0.481,0.778,0.222,0.583,0.417
22200898,True,MIN,14400,0.645,0.355,0.619,0.071,0.292,0.071,0.088,0.071,0.549,0.429,0.571,0.909,0.091,0.543,0.457
22200898,False,CHA,14400,0.696,0.304,0.545,0.099,0.248,0.124,0.207,0.157,0.446,0.485,0.515,0.9,0.1,0.581,0.419
22200899,True,PHX,14400,0.578,0.422,0.452,0.161,0.339,0.081,0.21,0.04,0.29,0.464,0.536,0.714,0.286,0.548,0.452
22200899,False,OKC,14400,0.6,0.4,0.452,0.087,0.391,0.035,0.157,0.113,0.365,0.538,0.462,0.867,0.133,0.659,0.341
22200900,True,CHI,14400,0.705,0.295,0.58,0.107,0.275,0.084,0.145,0.107,0.473,0.421,0.579,0.75,0.25,0.5,0.5
22200900,False,BKN,14400,0.457,0.543,0.414,0.161,0.414,0.0,0.172,0.149,0.253,0.667,0.333,0.75,0.25,0.7,0.3
22200901,True,GSW,14400,0.308,0.692,0.19,0.0,0.672,0.06,0.138,0.078,0.19,0.455,0.545,0.846,0.154,0.73,0.27
22200901,False,HOU,14400,0.62,0.38,0.495,0.0,0.327,0.198,0.178,0.238,0.495,0.56,0.44,0.818,0.182,0.639,0.361
22200902,True,LAC,17400,0.541,0.459,0.377,0.103,0.446,0.097,0.177,0.154,0.274,0.455,0.545,0.923,0.077,0.661,0.339
22200902,False,SAC,17400,0.631,0.369,0.534,0.034,0.307,0.233,0.159,0.239,0.5,0.426,0.574,0.722,0.278,0.508,0.492
22200903,True,DET,14400,0.745,0.255,0.703,0.132,0.198,0.121,0.099,0.055,0.571,0.625,0.375,1.0,0.0,0.684,0.316
22200903,False,TOR,14400,0.705,0.295,0.547,0.042,0.221,0.126,0.232,0.116,0.505,0.615,0.385,0.857,0.143,0.667,0.333
22200904,True,CHA,14400,0.648,0.352,0.519,0.056,0.278,0.12,0.204,0.148,0.463,0.607,0.393,0.3,0.7,0.526,0.474
22200904,False,MIA,14400,0.55,0.45,0.408,0.019,0.32,0.146,0.272,0.097,0.388,0.619,0.381,1.0,0.0,0.75,0.25
22200905,True,ORL,14400,0.678,0.322,0.537,0.0,0.167,0.139,0.296,0.12,0.537,0.483,0.517,0.333,0.667,0.457,0.543
22200905,False,IND,14400,0.596,0.404,0.545,0.033,0.372,0.198,0.083,0.14,0.512,0.697,0.303,0.8,0.2,0.729,0.271
22200906,True,NYK,14400,0.455,0.545,0.406,0.063,0.445,0.102,0.148,0.078,0.344,0.385,0.615,0.737,0.263,0.533,0.467
22200906,False,NOP,14400,0.627,0.373,0.604,0.17,0.226,0.123,0.17,0.16,0.434,0.531,0.469,1.0,0.0,0.625,0.375
22200907,True,MEM,14400,0.537,0.463,0.536,0.0,0.402,0.17,0.063,0.179,0.536,0.4,0.6,0.867,0.133,0.556,0.444
22200907,False,DEN,14400,0.584,0.416,0.532,0.085,0.351,0.117,0.117,0.106,0.447,0.48,0.52,0.909,0.091,0.611,0.389
22200908,True,PHI,14400,0.654,0.346,0.486,0.112,0.252,0.159,0.262,0.112,0.374,0.423,0.577,0.889,0.111,0.543,0.457
22200908,False,BOS,14400,0.581,0.419,0.491,0.036,0.436,0.227,0.073,0.145,0.455,0.37,0.63,0.625,0.375,0.465,0.535
22200909,True,UTA,14400,0.696,0.304,0.559,0.034,0.254,0.153,0.186,0.093,0.525,0.576,0.424,1.0,0.0,0.674,0.326
22200909,False,SAS,14400,0.649,0.351,0.569,0.0,0.265,0.127,0.167,0.127,0.569,0.448,0.552,0.889,0.111,0.553,0.447
22200910,True,MIL,14400,0.483,0.517,0.481,0.135,0.375,0.067,0.144,0.106,0.346,0.32,0.68,0.538,0.462,0.395,0.605
22200910,False,PHX,14400,0.747,0.253,0.634,0.158,0.238,0.03,0.129,0.099,0.475,0.438,0.563,0.875,0.125,0.525,0.475
22200911,True,ATL,14400,0.667,0.333,0.45,0.062,0.372,0.062,0.178,0.101,0.388,0.276,0.724,0.75,0.25,0.444,0.556
22200911,False,BKN,14400,0.552,0.448,0.457,0.11,0.331,0.205,0.213,0.22,0.346,0.241,0.759,0.929,0.071,0.465,0.535
22200912,True,CHI,14400,0.62,0.38,0.627,0.255,0.235,0.088,0.137,0.245,0.373,0.406,0.594,1.0,0.0,0.525,0.475
22200912,False,WAS,14400,0.632,0.368,0.634,0.098,0.22,0.122,0.146,0.183,0.537,0.654,0.346,0.833,0.167,0.688,0.313
22200913,True,DAL,14400,0.473,0.527,0.352,0.056,0.556,0.176,0.093,0.083,0.296,0.421,0.579,0.65,0.35,0.538,0.462
22200913,False,LAL,14400,0.649,0.351,0.649,0.09,0.162,0.216,0.189,0.18,0.559,0.528,0.472,1.0,0.0,0.595,0.405
22200914,True,CLE,14400,0.571,0.429,0.441,0.017,0.458,0.195,0.102,0.119,0.424,0.654,0.346,0.778,0.222,0.705,0.295
22200914,False,TOR,14400,0.731,0.269,0.581,0.129,0.29,0.065,0.129,0.14,0.452,0.444,0.556,0.778,0.222,0.528,0.472
22200915,True,OKC,14400,0.535,0.465,0.435,0.035,0.417,0.13,0.148,0.157,0.4,0.44,0.56,0.813,0.188,0.585,0.415
22200915,False,SAC,14400,0.494,0.506,0.435,0.048,0.435,0.113,0.129,0.121,0.387,0.556,0.444,0.944,0.056,0.711,0.289
22200916,True,GSW,14400,0.538,0.462,0.44,0.092,0.413,0.119,0.147,0.101,0.349,0.375,0.625,0.933,0.067,0.59,0.41
22200916,False,MIN,14400,0.5,0.5,0.404,0.019,0.49,0.125,0.106,0.173,0.385,0.476,0.524,0.941,0.059,0.684,0.316
