gameid,home,team,SEC,estOFFRTG,OFFRTG,estDEFRTG,DEFRTG,estNETRTG,NETRTG,ASTpct,ASTtoTOV,ASTratio,ORBpct,DRBpct,REBpct,estteamTOVpct,TOVratio,effFGpct,TSpct,USGpct,estUSGpct,estpace,pace,paceper40,POS,pie
22200699,True,MIA,14400,98.2,101.0,93.3,96.0,4.9,5.0,0.486,0.77,13.0,0.306,0.738,0.505,21.594,22.2,0.488,0.544,1,0.198,102.4,99.5,82.92,99,0.499
22200699,False,NOP,14400,93.3,96.0,98.2,101.0,-4.9,-5.0,0.649,0.96,17.8,0.262,0.694,0.495,24.291,25.0,0.526,0.559,1,0.198,102.4,99.5,82.92,100,0.501
22200700,True,TOR,14400,129.7,128.9,120.3,120.8,9.4,8.0,0.512,2.63,15.6,0.377,0.636,0.495,8.299,8.2,0.539,0.593,1,0.199,96.42,96.5,80.42,97,0.527
22200700,False,NYK,14400,120.3,120.8,129.7,128.9,-9.4,-8.0,0.75,1.76,21.4,0.364,0.623,0.505,17.628,17.7,0.598,0.621,1,0.197,96.42,96.5,80.42,96,0.473
22200701,True,DAL,14400,109.6,108.9,120.9,123.1,-11.3,-14.2,0.429,1.5,12.9,0.26,0.69,0.457,11.181,11.1,0.519,0.536,1,0.201,91.04,90.5,75.42,90,0.375
22200701,False,LAC,14400,120.9,123.1,109.6,108.9,11.3,14.2,0.571,1.82,16.4,0.31,0.74,0.543,11.874,12.1,0.532,0.618,1,0.197,91.04,90.5,75.42,91,0.625
22200702,True,DEN,14400,103.6,110.0,112.2,112.2,-8.5,-2.2,0.611,2.44,17.3,0.309,0.68,0.486,9.422,10.0,0.5,0.513,1,0.199,92.78,90.0,75.0,90,0.476
22200702,False,OKC,14400,112.2,112.2,103.6,110.0,8.5,2.2,0.525,2.63,16.8,0.32,0.691,0.514,8.885,8.9,0.489,0.526,1,0.2,92.78,90.0,75.0,90,0.524
22200703,True,PHX,14400,101.8,106.7,101.0,105.8,0.8,0.9,0.641,1.47,17.7,0.216,0.625,0.43,15.455,16.2,0.517,0.566,1,0.193,109.44,104.5,87.08,105,0.5
22200703,False,MEM,14400,101.0,105.8,101.8,106.7,-0.8,-0.9,0.7,1.4,18.4,0.375,0.784,0.57,18.369,19.2,0.495,0.529,1,0.199,109.44,104.5,87.08,104,0.5
22200704,True,GSW,14400,111.7,114.9,120.4,117.6,-8.8,-2.8,0.683,2.33,19.7,0.275,0.767,0.5,11.552,11.9,0.528,0.569,1,0.195,101.76,101.5,84.58,101,0.479
22200704,False,BKN,14400,120.4,117.6,111.7,114.9,8.8,2.8,0.698,1.88,21.6,0.233,0.725,0.5,16.058,15.7,0.633,0.648,1,0.199,101.76,101.5,84.58,102,0.521
22200705,True,POR,14400,114.3,113.1,119.9,122.2,-5.7,-9.1,0.649,2.0,18.0,0.226,0.667,0.429,12.245,12.1,0.529,0.577,1,0.198,99.44,99.0,82.5,99,0.426
22200705,False,LAL,14400,119.9,122.2,114.3,113.1,5.7,9.1,0.511,1.77,17.2,0.333,0.774,0.571,12.887,13.1,0.581,0.618,1,0.2,99.44,99.0,82.5,99,0.574
22200706,True,DET,14400,114.4,115.0,130.9,131.6,-16.5,-16.5,0.605,1.3,17.3,0.24,0.674,0.448,17.606,17.7,0.569,0.621,1,0.199,114.08,113.5,94.58,113,0.422
22200706,False,MIL,14400,130.9,131.6,114.4,115.0,16.5,16.5,0.691,2.0,23.0,0.326,0.76,0.552,16.585,16.7,0.679,0.691,1,0.196,114.08,113.5,94.58,114,0.578
22200707,True,ORL,14400,115.8,118.9,100.2,102.1,15.7,16.9,0.512,2.0,17.2,0.273,0.755,0.527,11.275,11.6,0.577,0.598,1,0.199,97.7,95.5,79.58,95,0.609
22200707,False,BOS,14400,100.2,102.1,115.8,118.9,-15.7,-16.9,0.667,1.33,18.5,0.245,0.727,0.473,18.397,18.8,0.542,0.558,1,0.198,97.7,95.5,79.58,96,0.391
22200708,True,CHI,14400,112.2,112.1,96.7,102.0,15.5,10.1,0.636,2.55,19.7,0.34,0.694,0.51,11.12,11.1,0.521,0.539,1,0.197,101.14,98.5,82.08,99,0.554
22200708,False,ATL,14400,96.7,102.0,112.2,112.1,-15.5,-10.1,0.615,1.26,17.6,0.306,0.66,0.49,18.382,19.4,0.518,0.536,1,0.198,101.14,98.5,82.08,98,0.446
22200709,True,HOU,14400,106.1,110.2,105.9,106.5,0.2,3.6,0.545,1.04,16.2,0.388,0.741,0.573,20.499,21.3,0.563,0.588,1,0.196,109.94,107.5,89.58,108,0.561
22200709,False,MIN,14400,105.9,106.5,106.1,110.2,-0.2,-3.6,0.463,1.0,13.7,0.259,0.612,0.427,17.645,17.8,0.538,0.566,1,0.201,109.94,107.5,89.58,107,0.439
22200710,True,UTA,14400,114.9,117.6,98.1,99.0,16.8,18.6,0.61,1.56,18.1,0.271,0.717,0.505,15.32,15.7,0.57,0.616,1,0.201,104.2,102.5,85.42,102,0.578
22200710,False,CHA,14400,98.1,99.0,114.9,117.6,-16.8,-18.6,0.579,1.47,16.1,0.283,0.729,0.495,14.429,14.6,0.459,0.51,1,0.198,104.2,102.5,85.42,103,0.422
22200711,True,POR,14400,141.8,142.7,124.0,124.5,17.8,18.2,0.618,3.4,23.3,0.25,0.66,0.471,9.645,9.7,0.707,0.723,1,0.197,103.06,102.5,85.42,103,0.575
22200711,False,SAS,14400,124.0,124.5,141.8,142.7,-17.8,-18.2,0.638,2.0,20.5,0.34,0.75,0.529,14.643,14.7,0.594,0.626,1,0.201,103.06,102.5,85.42,102,0.425
22200712,True,SAC,14400,121.8,127.9,93.1,95.2,28.7,32.6,0.755,1.48,23.7,0.375,0.763,0.606,22.902,24.0,0.682,0.706,1,0.196,108.28,104.5,87.08,104,0.678
22200712,False,MEM,14400,93.1,95.2,121.8,127.9,-28.7,-32.6,0.7,1.87,19.3,0.237,0.625,0.394,13.966,14.3,0.469,0.488,1,0.199,108.28,104.5,87.08,105,0.322
22200713,True,IND,14400,110.1,116.0,105.8,110.0,4.4,6.0,0.571,3.0,16.7,0.356,0.673,0.5,7.596,8.0,0.475,0.521,1,0.196,104.66,100.0,83.33,100,0.538
22200713,False,CHI,14400,105.8,110.0,110.1,116.0,-4.4,-6.0,0.442,1.19,14.2,0.327,0.644,0.5,15.385,16.0,0.517,0.556,1,0.198,104.66,100.0,83.33,100,0.462
22200714,True,MIA,14400,99.9,103.2,97.1,101.1,2.8,2.1,0.618,2.63,15.8,0.339,0.822,0.542,8.153,8.4,0.426,0.471,1,0.2,98.0,94.5,78.75,95,0.505
22200714,False,BOS,14400,97.1,101.1,99.9,103.2,-2.8,-2.1,0.656,1.24,17.0,0.178,0.661,0.458,17.368,18.1,0.5,0.553,1,0.196,98.0,94.5,78.75,94,0.495
22200715,True,NYK,14400,113.8,111.7,107.2,110.8,6.6,0.9,0.676,1.47,19.8,0.25,0.74,0.511,18.43,18.1,0.607,0.623,1,0.196,94.14,93.5,77.92,94,0.495
22200715,False,CLE,14400,107.2,110.8,113.8,111.7,-6.6,-0.9,0.725,2.42,21.5,0.26,0.75,0.489,12.495,12.9,0.529,0.548,1,0.192,94.14,93.5,77.92,93,0.505
22200716,True,NOP,14400,102.3,107.7,109.1,106.5,-6.8,1.2,0.474,1.13,14.1,0.396,0.81,0.589,16.701,17.6,0.476,0.522,1,0.197,93.26,92.0,76.67,91,0.463
22200716,False,DEN,14400,109.1,106.5,102.3,107.7,6.8,-1.2,0.692,2.25,21.6,0.19,0.604,0.411,13.228,12.9,0.556,0.577,1,0.201,93.26,92.0,76.67,93,0.537
22200717,True,DAL,14400,124.2,123.5,119.8,124.5,4.4,-1.0,0.511,2.67,18.0,0.2,0.727,0.461,8.872,8.8,0.584,0.627,1,0.197,103.74,102.0,85.0,102,0.484
22200717,False,WAS,14400,119.8,124.5,124.2,123.5,-4.4,1.0,0.667,2.55,20.0,0.273,0.8,0.539,10.373,10.8,0.572,0.628,1,0.196,103.74,102.0,85.0,102,0.516
22200718,True,PHX,14400,124.6,124.3,89.9,95.1,34.7,29.2,0.809,2.11,24.4,0.362,0.75,0.579,17.523,17.5,0.617,0.642,1,0.197,105.32,102.5,85.42,103,0.669
22200718,False,CHA,14400,89.9,95.1,124.6,124.3,-34.7,-29.2,0.487,1.36,13.9,0.25,0.638,0.421,12.973,13.7,0.438,0.467,1,0.195,105.32,102.5,85.42,102,0.331
22200719,True,LAL,14400,111.0,119.8,134.9,138.5,-23.8,-18.8,0.5,3.0,15.7,0.293,0.714,0.452,6.759,7.3,0.526,0.545,1,0.195,101.08,96.0,80.0,96,0.397
22200719,False,LAC,14400,134.9,138.5,111.0,119.8,23.8,18.8,0.49,1.67,19.1,0.286,0.707,0.548,15.213,15.6,0.72,0.734,1,0.193,101.08,96.0,80.0,96,0.603
22200720,True,ORL,14400,123.5,131.3,114.5,123.7,9.0,7.5,0.739,1.89,23.4,0.41,0.583,0.506,17.647,18.8,0.652,0.677,1,0.2,103.38,96.5,80.42,96,0.54
22200720,False,IND,14400,114.5,123.7,123.5,131.3,-9.0,-7.5,0.61,1.47,17.9,0.417,0.59,0.494,16.228,17.5,0.571,0.614,1,0.193,103.38,96.5,80.42,97,0.46
22200721,True,PHI,14400,140.0,139.8,135.9,138.5,4.1,1.3,0.619,2.36,19.3,0.375,0.781,0.556,11.243,11.2,0.622,0.7,1,0.197,97.86,97.0,80.83,98,0.528
22200721,False,BKN,14400,135.9,138.5,140.0,139.8,-4.1,-1.3,0.592,1.81,21.8,0.219,0.625,0.444,16.347,16.7,0.737,0.757,1,0.198,97.86,97.0,80.83,96,0.472
22200722,True,HOU,14400,100.2,105.1,106.8,109.1,-6.6,-4.0,0.69,2.07,19.5,0.397,0.689,0.546,13.619,14.3,0.459,0.487,1,0.2,101.96,98.5,82.08,98,0.491
22200722,False,WAS,14400,106.8,109.1,100.2,105.1,6.6,4.0,0.692,3.38,18.9,0.311,0.603,0.454,7.911,8.1,0.459,0.499,1,0.196,101.96,98.5,82.08,99,0.509
22200723,True,MIL,14400,100.6,101.9,91.6,93.4,9.0,8.5,0.432,0.7,12.4,0.217,0.689,0.486,21.633,21.9,0.558,0.592,1,0.198,107.18,105.5,87.92,105,0.571
22200723,False,DEN,14400,91.6,93.4,100.6,101.9,-9.0,-8.5,0.553,1.11,14.6,0.311,0.783,0.514,17.586,17.9,0.448,0.476,1,0.198,107.18,105.5,87.92,106,0.429
22200724,True,NOP,14400,100.8,105.2,111.8,114.4,-11.0,-9.3,0.676,1.67,18.6,0.306,0.844,0.564,14.816,15.5,0.506,0.541,1,0.2,100.28,97.0,80.83,97,0.451
22200724,False,MIN,14400,111.8,114.4,100.8,105.2,11.0,9.3,0.575,2.56,18.2,0.156,0.694,0.436,9.062,9.3,0.555,0.588,1,0.197,100.28,97.0,80.83,97,0.549
22200725,True,OKC,14400,121.1,124.5,131.1,129.2,-10.0,-4.7,0.585,2.58,20.4,0.269,0.684,0.444,11.005,11.3,0.593,0.605,1,0.193,106.78,106.0,88.33,106,0.462
22200725,False,ATL,14400,131.1,129.2,121.1,124.5,10.0,4.7,0.52,1.53,18.4,0.316,0.731,0.556,16.265,16.0,0.661,0.695,1,0.199,106.78,106.0,88.33,106,0.538
22200726,True,GSW,14400,115.8,117.3,111.9,115.4,4.0,1.9,0.767,1.5,21.7,0.4,0.706,0.563,20.889,21.2,0.588,0.627,1,0.198,106.3,104.0,86.67,104,0.535
22200726,False,MEM,14400,111.9,115.4,115.8,117.3,-4.0,-1.9,0.619,1.86,18.0,0.294,0.6,0.438,13.05,13.5,0.534,0.575,1,0.196,106.3,104.0,86.67,104,0.465
22200727,True,POR,14400,132.8,134.0,122.0,125.3,10.7,8.7,0.51,2.6,19.6,0.237,0.778,0.53,9.909,10.0,0.669,0.691,1,0.2,101.26,99.5,82.92,100,0.553
22200727,False,UTA,14400,122.0,125.3,132.8,134.0,-10.7,-8.7,0.681,2.46,22.6,0.222,0.763,0.47,12.795,13.1,0.633,0.642,1,0.197,101.26,99.5,82.92,99,0.447
22200728,True,SAC,14400,101.4,101.1,114.0,120.2,-12.7,-19.1,0.829,1.53,22.9,0.154,0.64,0.427,20.273,20.2,0.568,0.603,1,0.201,96.4,94.0,78.33,94,0.448
22200728,False,TOR,14400,114.0,120.2,101.4,101.1,12.7,19.1,0.583,2.8,20.3,0.36,0.846,0.573,10.093,10.6,0.557,0.565,1,0.198,96.4,94.0,78.33,94,0.552
22200729,True,LAL,14400,100.7,104.6,93.8,96.3,7.0,8.3,0.625,1.25,16.9,0.346,0.676,0.533,17.825,18.5,0.5,0.547,1,0.198,111.56,108.0,90.0,108,0.601
22200729,False,SAS,14400,93.8,96.3,100.7,104.6,-7.0,-8.3,0.55,1.57,14.7,0.324,0.654,0.467,12.622,13.0,0.415,0.456,1,0.199,111.56,108.0,90.0,108,0.399
22200730,True,BOS,15900,108.2,110.4,113.1,114.3,-4.9,-3.9,0.537,1.69,15.2,0.328,0.778,0.539,12.024,12.3,0.49,0.531,1,0.2,97.01,95.55,79.62,106,0.483
22200730,False,NYK,15900,113.1,114.3,108.2,110.4,4.9,3.9,0.386,1.7,12.8,0.222,0.672,0.461,9.423,9.5,0.526,0.565,1,0.196,97.01,95.55,79.62,105,0.518
22200731,True,BKN,14400,114.1,120.8,126.9,126.2,-12.8,-5.4,0.558,1.5,16.5,0.346,0.646,0.49,14.97,15.8,0.527,0.576,1,0.195,104.66,102.0,85.0,101,0.418
22200731,False,DET,14400,126.9,126.2,114.1,120.8,12.8,5.4,0.563,2.45,18.7,0.354,0.654,0.51,10.738,10.7,0.563,0.611,1,0.198,104.66,102.0,85.0,103,0.582
22200732,True,CHA,14400,103.1,103.7,90.0,88.9,13.1,14.8,0.615,1.5,17.4,0.191,0.836,0.539,14.864,15.0,0.506,0.568,1,0.199,107.16,107.5,89.58,107,0.612
22200732,False,CHI,14400,90.0,88.9,103.1,103.7,-13.1,-14.8,0.432,1.23,12.3,0.164,0.809,0.461,12.186,12.0,0.429,0.477,1,0.201,107.16,107.5,89.58,108,0.388
22200733,True,HOU,14400,98.1,101.1,118.1,120.2,-20.0,-19.1,0.615,1.09,18.3,0.325,0.72,0.544,22.727,23.4,0.546,0.56,1,0.197,96.24,94.0,78.33,94,0.425
22200733,False,CLE,14400,118.1,120.2,98.1,101.1,20.0,19.1,0.725,2.9,21.4,0.28,0.675,0.456,10.452,10.6,0.546,0.584,1,0.197,96.24,94.0,78.33,94,0.575
22200734,True,PHX,14400,106.7,106.7,108.4,111.2,-1.7,-4.5,0.686,2.67,19.0,0.308,0.776,0.535,10.108,10.1,0.483,0.511,1,0.198,90.18,89.0,74.17,89,0.479
22200734,False,DAL,14400,108.4,111.2,106.7,106.7,1.7,4.5,0.606,2.22,16.9,0.224,0.692,0.465,9.855,10.1,0.513,0.554,1,0.195,90.18,89.0,74.17,89,0.521
22200735,True,LAC,14400,141.9,145.3,102.8,104.2,39.2,41.1,0.5,5.2,20.1,0.2,0.68,0.467,5.142,5.3,0.685,0.702,1,0.198,97.28,95.5,79.58,95,0.654
22200735,False,SAS,14400,102.8,104.2,141.9,145.3,-39.2,-41.1,0.649,1.71,18.1,0.32,0.8,0.533,14.386,14.6,0.5,0.53,1,0.198,97.28,95.5,79.58,96,0.346
22200736,True,IND,14400,119.8,119.1,124.1,127.0,-4.2,-7.9,0.449,1.69,16.1,0.116,0.642,0.406,11.892,11.8,0.624,0.646,1,0.199,111.48,110.5,92.08,110,0.462
22200736,False,MIL,14400,124.1,127.0,119.8,119.1,4.2,7.9,0.615,2.0,20.0,0.358,0.884,0.594,14.08,14.4,0.622,0.631,1,0.199,111.48,110.5,92.08,111,0.538
22200737,True,MIN,14400,107.1,106.7,93.1,96.2,14.0,10.6,0.705,1.55,21.6,0.244,0.649,0.471,19.305,19.2,0.587,0.599,1,0.199,105.48,104.0,86.67,104,0.566
22200737,False,MEM,14400,93.1,96.2,107.1,106.7,-14.0,-10.6,0.579,1.05,15.2,0.351,0.756,0.529,19.56,20.2,0.452,0.493,1,0.198,105.48,104.0,86.67,104,0.434
22200738,True,MIA,14400,107.4,110.0,103.9,106.1,3.5,3.9,0.718,2.55,20.7,0.184,0.872,0.489,10.738,11.0,0.518,0.57,1,0.197,101.76,99.5,82.92,100,0.541
22200738,False,ORL,14400,103.9,106.1,107.4,110.0,-3.5,-3.9,0.636,1.05,16.9,0.128,0.816,0.511,19.786,20.2,0.565,0.632,1,0.2,101.76,99.5,82.92,99,0.459
22200739,True,OKC,14400,121.7,119.1,105.4,107.5,16.4,11.6,0.475,1.27,15.7,0.289,0.75,0.556,16.304,16.0,0.592,0.644,1,0.198,93.46,93.5,77.92,94,0.554
22200739,False,CLE,14400,105.4,107.5,121.7,119.1,-16.4,-11.6,0.692,2.7,20.3,0.25,0.711,0.444,10.535,10.8,0.489,0.521,1,0.198,93.46,93.5,77.92,93,0.446
22200740,True,GSW,14400,122.2,127.7,110.1,113.6,12.0,14.1,0.8,2.86,26.6,0.22,0.7,0.505,13.258,13.9,0.656,0.668,1,0.195,105.92,102.0,85.0,101,0.589
22200740,False,TOR,14400,110.1,113.6,122.2,127.7,-12.0,-14.1,0.522,2.4,16.6,0.3,0.78,0.495,9.413,9.7,0.515,0.531,1,0.195,105.92,102.0,85.0,103,0.411
22200741,True,PHI,14400,127.8,131.3,121.7,125.3,6.2,6.0,0.674,2.82,21.9,0.326,0.757,0.518,11.161,11.5,0.618,0.633,1,0.195,98.18,95.5,79.58,96,0.506
22200741,False,DEN,14400,121.7,125.3,127.8,131.3,-6.2,-6.0,0.636,2.0,21.2,0.243,0.674,0.482,14.315,14.7,0.63,0.663,1,0.198,98.18,95.5,79.58,95,0.494
22200742,True,BKN,14400,131.0,131.2,123.2,123.7,7.8,7.5,0.674,3.44,23.3,0.256,0.644,0.455,9.661,9.7,0.655,0.655,1,0.198,93.26,93.0,77.5,93,0.525
22200742,False,NYK,14400,123.2,123.7,131.0,131.2,-7.8,-7.5,0.422,1.73,15.0,0.356,0.744,0.545,11.782,11.8,0.568,0.597,1,0.197,93.26,93.0,77.5,93,0.475
22200743,True,DET,14400,108.9,110.7,111.6,112.5,-2.6,-1.8,0.605,1.44,17.0,0.229,0.627,0.434,15.291,15.5,0.542,0.59,1,0.199,104.76,103.5,86.25,103,0.477
22200743,False,HOU,14400,111.6,112.5,108.9,110.7,2.6,1.8,0.455,1.18,14.2,0.373,0.771,0.566,16.209,16.3,0.522,0.563,1,0.197,104.76,103.5,86.25,104,0.523
22200744,True,ORL,14400,108.4,112.4,131.5,132.0,-23.1,-19.6,0.707,2.23,21.4,0.217,0.861,0.5,12.928,13.4,0.554,0.583,1,0.197,98.96,97.0,80.83,97,0.421
22200744,False,CHI,14400,131.5,132.0,108.4,112.4,23.1,19.6,0.625,2.5,22.8,0.139,0.783,0.5,12.325,12.4,0.691,0.716,1,0.197,98.96,97.0,80.83,97,0.579
22200745,True,ATL,14400,115.5,116.5,124.5,123.7,-9.0,-7.2,0.533,2.67,17.5,0.36,0.8,0.556,9.202,9.3,0.511,0.544,1,0.199,97.08,97.0,80.83,97,0.48
22200745,False,LAC,14400,124.5,123.7,115.5,116.5,9.0,7.2,0.595,1.79,19.6,0.2,0.64,0.444,14.529,14.4,0.644,0.679,1,0.199,97.08,97.0,80.83,97,0.52
22200746,True,MIN,14400,116.7,120.6,113.6,112.2,3.1,8.4,0.595,1.25,18.6,0.333,0.755,0.568,19.952,20.6,0.631,0.656,1,0.2,98.54,97.5,81.25,97,0.537
22200746,False,SAC,14400,113.6,112.2,116.7,120.6,-3.1,-8.4,0.622,2.56,17.7,0.245,0.667,0.432,9.294,9.2,0.506,0.562,1,0.202,98.54,97.5,81.25,98,0.463
22200747,True,NOP,14400,100.6,102.0,106.8,113.0,-6.2,-11.0,0.538,2.1,16.0,0.236,0.642,0.435,9.769,9.9,0.467,0.513,1,0.199,104.06,100.5,83.75,101,0.465
22200747,False,WAS,14400,106.8,113.0,100.6,102.0,6.2,11.0,0.45,1.0,13.2,0.358,0.764,0.565,17.02,18.0,0.517,0.561,1,0.195,104.06,100.5,83.75,100,0.535
22200748,True,SAS,15900,104.9,111.3,120.3,120.8,-15.3,-9.4,0.667,2.46,19.8,0.391,0.643,0.508,11.558,12.3,0.486,0.507,1,0.198,99.13,96.0,80.0,106,0.452
22200748,False,PHX,15900,120.3,120.8,104.9,111.3,15.3,9.4,0.62,3.44,20.1,0.357,0.609,0.492,8.455,8.5,0.524,0.559,1,0.201,99.13,96.0,80.0,106,0.548
22200749,True,BOS,15900,117.7,114.7,105.4,112.0,12.3,2.6,0.462,1.5,13.7,0.156,0.695,0.462,11.304,11.0,0.542,0.618,1,0.2,100.06,98.26,81.89,109,0.536
22200749,False,LAL,15900,105.4,112.0,117.7,114.7,-12.3,-2.6,0.638,2.5,19.3,0.305,0.844,0.538,10.453,11.1,0.505,0.532,1,0.197,100.06,98.26,81.89,108,0.464
22200750,True,UTA,14400,111.8,116.1,105.8,106.4,6.0,9.7,0.667,1.53,19.2,0.409,0.771,0.598,17.606,18.3,0.555,0.583,1,0.199,95.52,93.5,77.92,93,0.552
22200750,False,DAL,14400,105.8,106.4,111.8,116.1,-6.0,-9.7,0.743,1.86,20.4,0.229,0.591,0.402,14.818,14.9,0.55,0.572,1,0.201,95.52,93.5,77.92,94,0.448
22200751,True,POR,14400,110.4,114.1,132.4,133.7,-22.0,-19.6,0.45,1.5,15.5,0.184,0.636,0.427,12.616,13.0,0.572,0.61,1,0.196,94.02,92.0,76.67,92,0.414
22200751,False,TOR,14400,132.4,133.7,110.4,114.1,22.0,19.6,0.5,3.0,18.2,0.364,0.816,0.573,8.61,8.7,0.576,0.615,1,0.193,94.02,92.0,76.67,92,0.586
22200752,True,CHA,14400,121.2,122.0,112.4,118.2,8.8,3.8,0.556,1.32,18.3,0.317,0.706,0.533,18.872,19.0,0.633,0.658,1,0.199,102.4,99.5,82.92,100,0.53
22200752,False,MIA,14400,112.4,118.2,121.2,122.0,-8.8,-3.8,0.578,2.36,18.6,0.294,0.683,0.467,10.565,11.1,0.538,0.567,1,0.196,102.4,99.5,82.92,99,0.47
22200753,True,MEM,14400,120.8,123.1,105.0,109.9,15.8,13.2,0.674,3.22,21.2,0.404,0.636,0.516,9.711,9.9,0.534,0.567,1,0.197,93.96,91.0,75.83,91,0.587
22200753,False,IND,14400,105.0,109.9,120.8,123.1,-15.8,-13.2,0.583,1.17,16.5,0.364,0.596,0.484,18.9,19.8,0.513,0.567,1,0.196,93.96,91.0,75.83,91,0.413
22200754,True,CLE,14400,127.9,127.1,98.1,104.2,29.8,22.9,0.795,2.69,26.0,0.167,0.593,0.422,13.633,13.5,0.692,0.706,1,0.193,98.12,95.5,79.58,96,0.647
22200754,False,LAC,14400,98.1,104.2,127.9,127.1,-29.8,-22.9,0.459,1.13,12.8,0.407,0.833,0.578,14.869,15.8,0.427,0.491,1,0.197,98.12,95.5,79.58,95,0.353
22200755,True,MIL,14400,128.8,129.8,103.5,105.8,25.3,24.0,0.509,2.25,18.8,0.298,0.804,0.573,11.45,11.5,0.641,0.644,1,0.197,105.52,104.0,86.67,104,0.617
22200755,False,NOP,14400,103.5,105.8,128.8,129.8,-25.3,-24.0,0.61,2.08,18.0,0.196,0.702,0.427,11.295,11.5,0.511,0.538,1,0.198,105.52,104.0,86.67,104,0.383
22200756,True,PHI,14400,102.7,103.8,111.0,112.3,-8.3,-8.5,0.7,1.47,19.7,0.217,0.695,0.486,17.904,18.1,0.535,0.573,1,0.2,106.66,105.5,87.92,105,0.461
22200756,False,ORL,14400,111.0,112.3,102.7,103.8,8.3,8.5,0.548,2.3,15.8,0.305,0.783,0.514,9.328,9.4,0.48,0.53,1,0.198,106.66,105.5,87.92,106,0.539
22200757,True,BKN,14400,118.2,122.2,100.7,104.0,17.5,18.2,0.533,2.18,17.3,0.275,0.65,0.477,10.746,11.1,0.558,0.585,1,0.192,102.82,99.5,82.92,99,0.59
22200757,False,LAL,14400,100.7,104.0,118.2,122.2,-17.5,-18.2,0.686,1.71,16.8,0.35,0.725,0.523,13.555,14.0,0.455,0.494,1,0.198,102.82,99.5,82.92,100,0.41
22200758,True,MIN,15900,98.2,101.8,106.6,107.3,-8.4,-5.4,0.605,1.44,17.7,0.204,0.768,0.491,15.929,16.5,0.533,0.539,1,0.197,101.29,99.17,82.64,109,0.47
22200758,False,SAC,15900,106.6,107.3,98.2,101.8,8.4,5.4,0.426,1.67,14.2,0.232,0.796,0.509,10.842,10.9,0.52,0.543,1,0.197,101.29,99.17,82.64,110,0.53
22200759,True,OKC,14400,108.3,110.1,118.7,115.3,-10.4,-5.2,0.5,1.35,16.2,0.204,0.822,0.5,15.343,15.6,0.554,0.589,1,0.199,109.3,110.0,91.67,109,0.445
22200759,False,GSW,14400,118.7,115.3,108.3,110.1,10.4,5.2,0.804,2.47,24.5,0.178,0.796,0.5,13.915,13.5,0.622,0.648,1,0.202,109.3,110.0,91.67,111,0.555
22200760,True,SAS,14400,102.8,107.1,123.9,128.3,-21.1,-21.2,0.619,2.6,18.2,0.3,0.8,0.5,9.697,10.1,0.469,0.495,1,0.198,102.8,99.0,82.5,99,0.376
22200760,False,WAS,14400,123.9,128.3,102.8,107.1,21.1,21.2,0.667,2.29,22.9,0.2,0.7,0.5,13.661,14.1,0.651,0.679,1,0.194,102.8,99.0,82.5,99,0.624
22200761,True,DAL,14400,116.2,118.1,109.5,111.7,6.7,6.4,0.436,1.55,14.0,0.273,0.717,0.5,11.516,11.7,0.557,0.593,1,0.197,95.7,94.0,78.33,94,0.55
22200761,False,DET,14400,109.5,111.7,116.2,118.1,-6.7,-6.4,0.5,1.29,14.6,0.283,0.727,0.5,14.602,14.9,0.544,0.578,1,0.2,95.7,94.0,78.33,94,0.45
22200762,True,PHX,14400,119.7,121.3,111.2,112.8,8.5,8.5,0.651,2.33,20.6,0.356,0.627,0.5,12.6,12.8,0.557,0.592,1,0.2,95.3,94.0,78.33,94,0.563
22200762,False,TOR,14400,111.2,112.8,119.7,121.3,-8.5,-8.5,0.475,1.36,14.6,0.373,0.644,0.5,14.681,14.9,0.5,0.544,1,0.198,95.3,94.0,78.33,94,0.437
22200763,True,POR,14400,134.5,138.7,128.6,134.4,5.9,4.3,0.558,3.0,19.5,0.184,0.566,0.407,8.344,8.6,0.665,0.71,1,0.2,96.54,93.0,77.5,93,0.527
22200763,False,ATL,14400,128.6,134.4,134.5,138.7,-5.9,-4.3,0.591,3.71,18.5,0.434,0.816,0.593,7.202,7.5,0.537,0.583,1,0.198,96.54,93.0,77.5,93,0.473
22200764,True,CLE,14400,100.7,104.3,105.3,108.7,-4.5,-4.4,0.8,2.46,24.0,0.196,0.739,0.467,13.502,14.0,0.548,0.549,1,0.199,95.64,92.5,77.08,93,0.523
22200764,False,MIA,14400,105.3,108.7,100.7,104.3,4.5,4.4,0.618,1.4,16.8,0.261,0.804,0.533,15.789,16.3,0.526,0.562,1,0.194,95.64,92.5,77.08,92,0.477
22200765,True,NYK,15900,113.8,115.0,117.7,119.4,-3.9,-4.5,0.614,3.0,18.2,0.273,0.729,0.485,8.327,8.4,0.485,0.549,1,0.2,98.59,97.36,81.13,107,0.484
22200765,False,LAL,15900,117.7,119.4,113.8,115.0,3.9,4.5,0.604,2.07,19.4,0.271,0.727,0.515,12.769,13.0,0.575,0.605,1,0.197,98.59,97.36,81.13,108,0.516
22200766,True,CHI,14400,102.8,102.0,106.5,106.9,-3.7,-5.0,0.684,1.3,19.7,0.171,0.8,0.545,19.952,19.8,0.571,0.597,1,0.2,100.84,101.0,84.17,101,0.494
